id,host_response_rate,host_acceptance_rate,host_identity_verified,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,maximum_minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,is_entire_unit,location_chicago,location_kauai,has_luxury_words
766819.0,100.0,96.0,0,2.0,1.0,1.0,1.0,81.0,32.0,1125.0,32.0,144.0,70.0,4.0,0.0,4.81,4.93,4.76,4.9,4.97,4.83,4.8,0,0.0,0.0,0.59,1,True,False,1
871432.0,100.0,100.0,1,2.0,1.0,1.0,1.0,102.0,2.0,1125.0,2.0,89.0,229.0,31.0,0.0,4.85,4.81,4.97,4.97,4.98,4.98,4.83,0,3.0,0.0,1.99,0,True,False,1
320190.0,100.0,94.0,1,6.0,1.0,2.9999999999999996,4.0,216.99999999999997,2.0,112.0,2.0,320.0,116.0,7.0,0.0,4.9,4.94,4.92,4.9,4.97,4.95,4.83,0,0.0,0.0,1.0,1,True,False,0
438548.0,100.0,100.0,1,4.0,1.0,2.0,2.0,69.00000000000001,2.0,365.0,4.0,315.0,335.0,29.0,0.0,4.83,4.86,4.91,4.91,4.93,4.97,4.72,1,0.0,0.0,2.86,1,True,False,1
242747.99999999997,100.0,97.0,1,8.0,2.0,2.9999999999999996,4.0,204.0,2.0,1125.0,5.0,336.0,372.0,36.0,1.0,4.91,4.97,4.9,4.97,4.99,4.8,4.79,0,0.0,0.0,3.1200000000000006,1,True,False,1
238783.0,100.0,47.0,1,3.0,1.0,2.0,2.0,137.0,32.0,1125.0,32.0,364.0,16.0,0.0,0.0,4.31,4.33,4.38,4.93,4.67,4.5,4.14,0,0.0,0.0,0.13,1,True,False,0
948870.9999999999,100.0,94.0,1,6.0,1.0,2.0,2.0,308.0,32.0,1125.0,32.0,364.0,87.0,0.0,0.0,4.61,4.72,4.85,4.7,4.48,4.84,4.48,1,0.0,0.0,0.7500000000000001,1,True,False,0
234753.0,100.0,94.0,1,6.0,2.0,2.0,2.0,187.0,32.0,1125.0,32.0,354.0,68.0,0.0,0.0,4.82,4.79,4.9,4.82,4.79,4.93,4.65,1,0.0,0.0,0.62,1,True,False,1
512961.00000000006,100.0,93.0,1,6.0,1.0,2.9999999999999996,3.0,150.0,2.0,29.0,3.0,0.0,146.0,7.0,0.0,4.77,4.84,4.82,4.91,4.96,4.58,4.63,0,0.0,0.0,1.25,1,True,False,1
466208.0,100.0,96.0,1,6.0,2.0,2.9999999999999996,3.0,299.0,2.0,30.0,2.0,279.0,181.99999999999997,35.0,0.0,4.95,4.97,4.93,4.97,4.98,4.98,4.85,0,0.0,0.0,1.5600000000000003,1,True,False,0
273702.0,100.0,94.0,1,6.0,2.0,2.0,2.0,211.0,32.0,1125.0,32.0,365.0,81.0,0.0,0.0,4.83,4.86,4.86,4.83,4.77,4.96,4.65,1,0.0,0.0,0.7500000000000001,1,True,False,0
483568.0,100.0,94.0,1,8.0,2.0,2.9999999999999996,3.0,195.0,32.0,1125.0,32.0,365.0,51.99999999999999,0.0,0.0,4.71,4.75,4.88,4.69,4.46,4.85,4.46,1,0.0,0.0,0.49,1,True,False,0
407196.0,100.0,97.0,1,3.0,1.0,1.0,1.0,75.00000000000001,2.0,31.0,2.0,348.0,148.0,22.0,1.0,4.93,4.92,4.9,4.94,4.96,4.66,4.86,0,1.0,0.0,1.25,0,True,False,1
298423.0,100.0,100.0,1,4.0,1.0,1.0,1.0,115.00000000000001,2.0,1125.0,2.0,290.0,408.99999999999994,55.0,2.0,4.97,4.98,4.99,4.99,4.99,4.93,4.94,1,0.0,0.0,3.44,0,True,False,0
454322.99999999994,100.0,97.0,1,3.0,1.0,2.0,2.0,98.0,3.0,14.0,3.0,38.0,210.0,25.0,0.0,4.98,4.97,5.0,5.0,5.0,4.93,4.95,0,1.0,0.0,1.8200000000000003,0,True,False,1
562846.0,100.0,77.0,1,4.0,2.0,2.0,2.0,406.0,2.0,1125.0,2.0,29.999999999999996,45.0,2.0,0.0,4.87,5.0,4.94,4.97,4.97,4.84,4.77,0,1.0,0.0,0.39000000000000007,1,True,False,1
107310.0,100.0,100.0,1,2.0,1.0,1.0,1.0,103.0,2.0,1125.0,2.0,279.0,461.00000000000006,47.0,3.0,4.91,4.96,4.92,4.99,4.98,4.95,4.91,0,0.0,0.0,3.98,0,True,False,1
798783.0,100.0,42.0,1,2.0,1.0,1.0,1.0,63.0,32.0,45.0,32.0,1.0,60.00000000000001,7.0,0.0,4.62,4.7,4.17,4.77,4.95,4.87,4.65,0,1.0,0.0,0.52,0,True,False,0
199762.0,100.0,99.0,1,4.0,1.0,1.0,2.0,151.0,1.0,1125.0,2.0,239.99999999999997,111.0,35.0,1.0,4.77,4.81,4.61,4.9,4.95,4.89,4.52,0,0.0,0.0,2.5500000000000003,1,True,False,1
354255.0,100.0,95.0,1,8.0,1.0,2.9999999999999996,4.0,300.0,2.0,90.0,2.0,264.0,25.0,1.0,0.0,4.76,4.68,4.84,4.96,4.92,4.44,4.72,0,12.0,0.0,0.21999999999999997,1,True,False,0
856932.0,100.0,100.0,1,2.0,1.0,1.0,1.0,153.0,32.0,180.0,32.0,67.0,14.0,6.0,1.0,5.0,4.93,4.93,5.0,5.0,4.79,4.64,0,0.0,0.0,0.41,0,True,False,1
838018.0,100.0,94.0,1,6.0,2.0,2.0,3.0,241.0,32.0,1125.0,32.0,360.0,37.0,0.0,0.0,4.7,4.84,4.92,4.78,4.57,4.89,4.68,1,0.0,0.0,0.33,1,True,False,0
836845.0,100.0,81.0,1,3.0,2.0,2.0,2.0,151.0,2.0,30.0,2.0,1.0,127.0,1.0,0.0,4.82,4.92,4.98,4.98,4.95,4.15,4.79,0,2.0,0.0,1.08,1,True,False,1
306306.0,100.0,94.0,1,2.0,1.0,1.0,1.0,100.99999999999999,32.0,1125.0,32.0,365.0,146.0,0.0,0.0,4.95,4.94,4.94,4.94,4.98,4.92,4.98,0,1.0,0.0,1.23,0,True,False,1
320374.0,100.0,100.0,1,10.0,1.0,2.9999999999999996,3.0,229.0,2.0,365.0,2.0,0.0,343.0,35.0,1.0,4.85,4.91,4.85,4.95,4.93,4.96,4.81,0,0.0,0.0,3.27,0,True,False,0
745918.0,100.0,98.0,1,2.0,1.0,0.0,1.0,61.99999999999999,2.0,21.0,2.0,7.0,413.0,52.0,3.0,4.95,4.97,4.99,4.98,4.99,4.86,4.95,0,0.0,0.0,3.5899999999999994,0,True,False,1
219334.0,100.0,100.0,1,2.0,1.0,1.0,1.0,78.0,32.0,1125.0,32.0,179.0,76.0,2.0,0.0,4.92,4.92,4.91,4.87,4.96,4.84,4.77,0,1.0,0.0,0.66,0,True,False,1
386698.0,63.0,46.0,1,1.0,1.0,1.0,1.0,38.0,60.00000000000001,365.0,60.00000000000001,282.0,14.0,2.0,0.0,4.86,5.0,5.0,5.0,4.86,4.86,4.86,0,4.0,0.0,0.12000000000000001,0,True,False,0
803466.0,100.0,100.0,1,1.0,1.5,1.0,1.0,114.0,5.0,120.0,5.0,190.99999999999997,15.000000000000002,2.0,0.0,4.8,5.0,5.0,5.0,4.73,4.27,4.53,1,4.0,0.0,0.13,0,True,False,1
729234.0,100.0,94.0,1,6.0,1.0,2.0,3.0,170.0,32.0,1125.0,32.0,365.0,56.0,0.0,0.0,4.86,4.96,4.98,4.82,4.73,4.98,4.79,1,0.0,0.0,0.5,1,True,False,1
492343.99999999994,100.0,99.0,1,2.0,1.0,1.0,1.0,77.00000000000001,2.0,28.0,2.0,114.99999999999999,459.0,65.0,5.0,4.97,4.97,4.97,4.98,4.99,4.97,4.92,0,1.0,0.0,5.169999999999999,0,True,False,0
327307.0,100.0,55.0,1,2.0,1.0,1.0,1.0,45.0,2.0,1125.0,2.0,17.0,27.0,6.0,0.0,4.81,4.85,4.78,4.96,5.0,4.7,4.7,0,1.0,0.0,0.23,0,True,False,0
644314.0,100.0,94.0,1,10.0,2.0,4.0,4.0,311.0,32.0,1125.0,32.0,357.0,65.0,4.0,0.0,4.75,4.85,4.74,4.78,4.68,4.83,4.6,1,0.0,0.0,0.57,1,True,False,0
256137.00000000003,100.0,99.0,1,15.0,3.5,4.0,12.0,690.0,2.0,28.0,3.0,1.0,243.0,38.0,1.0,4.99,4.99,4.98,4.98,4.97,4.9,4.84,0,0.0,0.0,2.1,0,True,False,1
200954.0,100.0,93.0,1,2.0,1.0,1.0,1.0,69.00000000000001,1.0,21.0,7.0,159.0,321.00000000000006,39.0,1.0,4.91,4.93,4.94,4.94,4.97,4.79,4.84,0,1.0,0.0,2.76,0,True,False,1
615299.0,100.0,97.33333333333333,1,6.0,1.0,2.0,3.0,113.0,2.0,29.0,2.0,295.0,584.0,37.0,1.0,4.8,4.9,4.79,4.95,4.9,4.88,4.81,0,0.0,0.0,5.39,1,True,False,0
181074.0,100.0,67.0,1,1.0,1.0,1.0,1.0,51.0,32.0,365.0,32.0,365.0,84.0,0.0,0.0,4.79,4.86,4.79,4.91,4.92,4.75,4.72,0,2.0,1.0,0.73,0,True,False,0
305365.0,100.0,94.0,1,6.0,1.0,2.0,2.0,310.0,32.0,1125.0,32.0,364.0,63.0,0.0,0.0,4.73,4.81,4.92,4.84,4.71,4.95,4.6,1,0.0,0.0,0.54,1,True,False,1
796720.0,100.0,94.0,1,10.0,2.0,4.0,4.0,237.0,32.0,1125.0,32.0,365.0,103.0,3.0,0.0,4.65,4.72,4.8,4.79,4.61,4.91,4.59,1,0.0,0.0,0.95,1,True,False,1
746467.0,100.0,100.0,1,2.0,1.0,1.0,1.0,132.0,3.0,1125.0,3.0,216.0,262.0,27.0,0.0,4.97,4.99,4.99,4.99,4.96,4.93,4.87,0,0.0,0.0,2.25,1,True,False,1
557317.0,100.0,94.0,1,3.0,1.0,2.0,2.0,89.0,3.0,60.0,3.0,0.0,55.0,40.0,0.0,4.89,4.93,4.85,4.93,4.91,4.75,4.91,0,0.0,0.0,0.68,1,True,False,0
596207.0,100.0,100.0,1,4.0,2.5,1.0,2.0,42.0,1.0,21.0,2.0,289.0,598.0,55.0,1.0,4.73,4.82,4.7,4.92,4.84,4.34,4.79,0,10.0,0.0,5.32,0,True,False,0
844365.0,86.66666666666667,67.0,1,1.0,1.0,1.0,2.0,50.00000000000001,35.0,35.0,35.0,364.0,61.0,0.0,0.0,4.8,4.83,4.85,4.95,4.9,4.76,4.78,0,2.0,1.0,0.53,0,True,False,0
346736.0,100.0,100.0,1,2.0,1.0,2.0,1.0,55.0,32.0,65.0,32.0,365.0,8.0,0.0,0.0,5.0,5.0,5.0,4.75,5.0,5.0,4.88,0,0.0,1.0,0.07,0,True,False,0
700424.0,100.0,100.0,1,4.0,1.0,1.0,3.0,124.99999999999999,1.0,30.0,2.0,257.0,216.0,35.0,0.0,4.75,4.83,4.78,4.92,4.96,4.98,4.72,0,2.0,1.0,2.02,1,True,False,0
502834.99999999994,63.0,46.0,1,1.0,1.0,1.0,1.0,51.0,60.00000000000001,365.0,60.00000000000001,275.0,12.0,2.0,0.0,5.0,4.92,4.83,5.0,4.92,4.58,4.92,0,4.0,0.0,0.1,0,True,False,0
801673.0,100.0,86.0,1,4.0,1.0,2.0,2.0,107.00000000000001,32.0,365.0,32.0,56.0,121.0,5.0,0.0,4.67,4.87,4.69,4.82,4.9,4.89,4.71,0,0.0,0.0,1.03,1,True,False,0
758381.0,100.0,99.66666666666667,1,2.0,1.0,1.0,1.0,329.0,32.0,1125.0,32.0,263.0,76.0,0.0,0.0,4.99,4.99,4.99,4.97,4.97,4.83,4.92,1,0.0,0.0,0.66,1,True,False,0
815110.0,90.0,100.0,1,2.0,1.0,1.0,1.0,50.00000000000001,32.0,300.0,32.0,239.0,41.0,2.0,0.0,4.73,4.9,4.76,4.83,4.9,4.24,4.68,0,9.0,0.0,0.35999999999999993,0,True,False,1
265095.0,100.0,92.0,1,4.0,1.0,2.0,2.0,256.0,3.0,730.0,3.0,146.0,71.0,17.0,0.0,4.94,4.97,4.97,5.0,5.0,4.94,4.79,0,0.0,0.0,0.63,1,True,False,0
183767.0,100.0,99.0,0,2.0,1.0,1.0,1.0,76.00000000000001,1.0,1125.0,2.0,0.0,162.0,24.0,0.0,4.81,4.85,4.87,4.91,4.86,4.79,4.77,0,2.0,0.0,1.4,0,True,False,0
310314.0,100.0,100.0,1,12.0,1.0,1.0,5.0,114.0,2.0,1125.0,2.0,176.0,243.0,11.0,0.0,4.77,4.78,4.74,4.92,4.93,4.65,4.69,0,0.0,0.0,2.16,1,True,False,1
832206.0,100.0,51.0,1,4.0,1.0,2.0,2.0,89.0,2.0,90.0,3.0,53.00000000000001,193.0,30.0,2.0,4.83,4.88,4.85,4.91,4.89,4.84,4.8,0,0.0,0.0,1.77,1,True,False,1
295120.0,90.0,100.0,1,2.0,1.0,1.0,1.0,57.0,32.0,300.0,32.0,239.0,37.0,1.0,0.0,4.95,4.95,4.86,4.89,4.95,4.56,4.89,0,9.0,0.0,0.33,0,True,False,1
849684.0,100.0,100.0,1,2.0,2.0,1.0,1.0,49.0,7.0,366.0,7.0,352.0,66.0,0.0,0.0,4.59,4.8,4.73,4.86,4.8,4.12,4.71,1,10.999999999999998,0.0,0.64,0,True,False,0
796558.0,100.0,100.0,1,2.0,2.0,1.0,1.0,113.0,10.0,366.0,10.0,1.0,81.0,4.0,0.0,4.67,4.73,4.59,4.94,4.94,4.31,4.68,1,10.999999999999998,0.0,0.7800000000000001,0,True,False,0
242545.0,100.0,100.0,1,2.0,2.0,1.0,1.0,55.0,10.0,366.0,10.0,354.0,93.0,0.0,0.0,4.52,4.66,4.56,4.82,4.85,4.12,4.59,1,10.999999999999998,0.0,0.9,0,True,False,0
938806.9999999999,91.0,100.0,1,5.0,1.0,2.9999999999999996,3.0,149.0,2.0,1125.0,2.0,328.0,194.99999999999997,10.0,0.0,4.55,4.67,4.73,4.82,4.81,4.93,4.52,0,0.0,0.0,1.69,1,True,False,1
652244.0,100.0,87.0,1,1.0,0.0,0.0,1.0,33.0,2.0,90.0,2.0,71.0,54.0,16.0,1.0,4.89,4.94,4.93,4.94,4.91,4.39,4.91,0,3.0,0.0,0.85,0,True,False,0
490618.99999999994,100.0,87.0,1,2.0,1.5,1.0,2.0,36.0,5.0,120.0,2.0,71.0,71.0,14.0,0.0,4.69,4.76,4.82,4.92,4.92,4.25,4.77,0,3.0,0.0,1.12,0,True,False,0
837309.0,100.0,92.0,1,4.0,1.0,1.0,3.0,77.00000000000001,3.0,1124.0,28.0,168.0,196.0,6.0,0.0,4.91,4.95,4.99,4.99,4.99,4.29,4.83,0,0.0,0.0,1.7,1,True,False,0
654704.0,100.0,100.0,1,3.0,2.5,1.0,2.0,40.0,1.0,21.0,2.0,304.0,421.0,55.0,4.0,4.76,4.85,4.71,4.91,4.86,4.44,4.8,0,10.0,0.0,3.76,0,True,False,0
967381.0,100.0,100.0,1,2.0,2.0,1.0,1.0,52.0,10.0,366.0,10.0,360.0,69.0,4.0,0.0,4.45,4.57,4.35,4.61,4.68,4.17,4.45,1,10.999999999999998,0.0,0.67,0,True,False,0
457708.0,100.0,100.0,1,4.0,1.0,1.0,2.0,97.0,2.0,1125.0,2.0,229.99999999999997,384.0,45.0,2.0,4.84,4.87,4.81,4.95,4.94,4.93,4.82,1,0.0,0.0,3.44,1,True,False,0
108975.0,80.0,96.0,1,2.0,1.0,1.0,1.0,95.0,1.0,1125.0,2.0,345.0,137.0,9.0,0.0,4.71,4.72,4.63,4.93,4.93,4.81,4.64,0,1.0,0.0,1.27,0,True,False,1
415496.0,100.0,75.0,1,2.0,1.0,1.0,1.0,179.0,32.0,1125.0,32.0,294.0,18.0,2.0,0.0,4.78,5.0,4.91,4.91,4.64,5.0,4.82,0,0.0,0.0,0.17,1,True,False,1
953593.0,100.0,76.0,1,6.0,1.5,4.0,4.0,342.0,2.0,90.0,2.0,82.0,19.0,2.0,0.0,4.79,4.89,4.84,4.79,4.89,4.79,4.68,0,9.0,0.0,0.16,1,True,False,1
723141.0,100.0,100.0,1,2.0,2.5,1.0,2.0,98.0,2.0,1125.0,2.0,78.0,170.00000000000003,24.0,0.0,4.95,4.96,5.0,4.99,4.95,4.95,4.94,0,3.0,0.0,1.48,0,True,False,1
250316.0,100.0,100.0,0,6.0,1.0,2.0,2.0,152.0,2.0,16.0,2.0,143.0,836.9999999999999,66.0,4.0,4.99,4.99,4.99,4.99,4.99,4.97,4.98,0,0.0,0.0,7.400000000000001,0,True,False,1
340693.0,100.0,91.0,1,5.0,1.5,2.0,2.0,165.0,2.0,1125.0,3.0,0.0,181.99999999999997,39.0,2.0,4.98,4.94,4.97,4.98,4.99,4.93,4.93,0,0.0,0.0,1.73,0,True,False,1
752800.0,100.0,54.0,1,5.0,2.0,2.9999999999999996,3.0,127.0,4.0,365.0,15.000000000000002,295.0,126.0,5.0,0.0,4.91,4.93,4.79,4.94,4.9,4.96,4.87,0,0.0,0.0,1.14,1,True,False,1
318751.0,100.0,100.0,1,2.0,2.5,1.0,1.0,48.0,1.0,21.0,2.0,306.0,508.0,56.0,1.0,4.8,4.89,4.73,4.95,4.9,4.41,4.85,0,10.0,0.0,4.55,0,True,False,0
443756.0,100.0,98.0,1,2.0,1.0,1.0,1.0,84.00000000000001,2.0,45.0,2.0,108.0,149.0,22.0,0.0,4.99,4.97,4.99,4.99,4.99,4.92,4.97,0,2.0,0.0,1.36,0,True,False,1
316478.0,64.66666666666666,0.0,1,4.0,2.0,2.0,2.0,170.0,175.0,365.0,175.0,170.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.060000000000000005,1,True,False,0
475574.99999999994,100.0,100.0,1,2.0,1.0,1.0,1.0,83.00000000000001,1.0,15.0,2.0,324.0,106.99999999999999,26.0,0.0,4.89,4.9,4.85,4.95,4.96,4.91,4.9,0,1.0,0.0,0.93,0,True,False,0
612143.0,100.0,98.0,1,2.0,1.0,1.0,1.0,74.0,2.0,10.0,2.0,122.0,267.0,34.0,0.0,4.97,4.99,4.98,4.99,4.98,4.9,4.97,0,2.0,0.0,2.33,0,True,False,1
444438.0,100.0,95.0,1,5.0,1.0,2.0,3.0,361.0,32.0,120.0,32.0,269.0,17.0,0.0,0.0,4.76,4.65,4.88,4.94,4.94,4.53,4.82,0,12.0,0.0,0.15,1,True,False,0
134368.0,100.0,95.0,1,2.0,2.0,1.0,1.0,164.0,1.0,30.0,2.0,360.0,351.0,12.0,0.0,4.92,4.93,4.9,4.95,4.94,4.91,4.8,0,1.0,0.0,3.0600000000000005,0,True,False,0
847063.0,100.0,97.0,1,2.0,1.0,1.0,1.0,119.0,2.0,1125.0,3.0,216.0,137.0,23.0,0.0,4.83,4.89,4.95,4.93,4.93,4.9,4.8,0,1.0,0.0,1.61,0,True,False,1
254553.0,66.66666666666666,54.333333333333336,1,4.0,1.0,2.0,2.0,73.0,365.0,1000.0,365.0,365.0,97.0,0.0,0.0,4.71,4.79,4.93,4.78,4.86,4.71,4.7,1,0.0,0.0,0.89,1,True,False,0
440745.0,100.0,99.0,0,4.0,0.0,1.0,2.0,139.0,2.0,30.0,2.0,315.0,376.0,41.0,1.0,4.82,4.8,4.76,4.95,4.93,4.95,4.74,0,1.0,0.0,3.4499999999999997,0,True,False,0
489879.0,100.0,91.0,1,10.0,1.0,2.9999999999999996,6.0,393.0,2.0,365.0,2.0,327.0,78.0,6.0,0.0,4.68,4.75,4.38,4.79,4.77,4.93,4.55,1,0.0,0.0,0.7199999999999999,1,True,False,0
350403.0,83.33333333333333,83.0,1,2.0,1.5,1.0,1.0,69.00000000000001,32.0,1125.0,32.0,339.0,64.0,0.0,0.0,4.88,4.92,4.81,4.91,4.91,4.97,4.89,0,1.0,0.0,0.63,0,True,False,0
469117.0,100.0,96.33333333333333,1,4.0,1.0,1.0,3.0,112.0,32.0,1125.0,32.0,71.0,99.0,0.0,0.0,4.84,4.88,4.68,4.96,4.9,4.86,4.87,0,0.0,0.0,0.8799999999999999,1,True,False,0
775564.0,100.0,100.0,0,2.0,1.0,1.0,1.0,72.0,1.0,10.0,2.0,340.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,0.52,0,True,False,0
792580.0,100.0,97.0,1,2.0,1.0,1.0,1.0,139.0,2.0,1125.0,2.0,328.0,213.99999999999997,19.0,0.0,4.97,4.97,4.97,4.99,4.99,5.0,4.92,0,1.0,0.0,1.87,0,True,False,1
296725.0,100.0,99.66666666666667,1,3.0,1.0,1.0,2.0,43.0,32.0,730.0,32.0,0.0,82.0,0.0,0.0,4.8,4.89,4.94,4.94,4.9,4.77,4.77,0,2.0,0.0,0.73,0,True,False,0
751243.0,100.0,99.0,1,2.0,1.0,1.0,1.0,75.00000000000001,2.0,28.0,2.0,65.0,347.0,36.0,3.0,4.91,4.92,4.91,4.95,4.96,4.84,4.9,0,1.0,0.0,3.2600000000000002,0,True,False,0
921696.0,100.0,100.0,1,2.0,2.5,1.0,1.0,46.0,1.0,21.0,2.0,332.0,539.0,56.0,4.0,4.76,4.86,4.74,4.89,4.86,4.43,4.78,0,10.0,0.0,4.91,0,True,False,1
654436.0,100.0,94.0,1,3.0,1.0,1.0,1.0,123.00000000000001,2.0,14.0,2.0,139.0,278.0,29.0,0.0,4.96,4.99,4.99,4.99,5.0,4.86,4.92,0,0.0,0.0,2.54,1,True,False,1
668499.0,100.0,100.0,1,6.0,2.5,2.9999999999999996,3.0,403.99999999999994,2.0,1125.0,2.0,327.0,56.0,1.0,0.0,4.8,4.8,4.87,4.87,4.84,4.54,4.7,1,0.0,0.0,0.52,1,True,False,1
910200.9999999999,100.0,96.0,1,2.0,1.0,1.0,1.0,61.000000000000014,2.0,7.0,4.0,71.0,41.0,41.0,3.0,4.95,4.85,4.93,4.95,5.0,4.61,4.83,0,0.0,0.0,4.35,1,True,False,0
178966.0,100.0,100.0,0,14.0,3.0,2.9999999999999996,7.0,623.0,2.0,1125.0,2.0,286.0,358.0,36.0,1.0,4.93,4.96,4.82,4.91,4.93,4.99,4.88,0,0.0,0.0,3.15,1,True,False,1
486641.00000000006,100.0,97.0,1,2.0,1.5,1.0,2.0,115.00000000000001,32.0,1125.0,32.0,364.0,196.0,0.0,0.0,4.62,4.79,4.88,4.88,4.85,4.71,4.67,0,0.0,0.0,1.91,1,True,False,0
741579.0,100.0,100.0,1,12.0,1.0,2.9999999999999996,5.0,244.0,2.0,1125.0,2.0,148.0,423.00000000000006,23.0,0.0,4.84,4.89,4.84,4.94,4.98,4.98,4.79,1,0.0,0.0,3.7700000000000005,1,True,False,0
328944.0,100.0,93.0,1,8.0,1.0,2.9999999999999996,6.0,201.99999999999997,3.0,1125.0,3.0,118.0,183.0,16.0,1.0,4.95,4.96,4.95,4.98,4.99,4.87,4.91,0,0.0,0.0,1.6300000000000001,1,True,False,1
892311.0,100.0,0.0,1,4.0,1.0,2.0,2.0,115.00000000000001,2.0,1125.0,2.0,40.0,131.0,0.0,0.0,4.81,4.93,4.74,4.98,4.98,4.81,4.78,0,0.0,0.0,1.23,1,True,False,0
546971.0,100.0,91.0,1,6.0,2.0,2.0,3.0,297.0,4.0,1125.0,7.0,224.0,141.0,15.0,2.0,4.96,4.99,4.96,5.0,4.99,4.98,4.86,0,0.0,0.0,1.31,1,True,False,0
387831.0,100.0,98.0,1,4.0,1.0,2.0,2.0,138.0,2.0,100.0,2.0,119.99999999999999,482.0,62.0,5.0,4.83,4.91,4.8,4.96,4.97,4.83,4.8,0,0.0,0.0,4.43,1,True,False,0
274219.0,100.0,61.0,1,2.0,1.0,1.0,1.0,214.00000000000003,60.00000000000001,1125.0,60.00000000000001,365.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,0,0.0,0.0,0.01,1,True,False,1
979936.9999999999,100.0,100.0,1,2.0,1.0,1.0,1.0,71.0,2.0,4.0,2.0,198.0,179.0,34.0,4.0,4.93,4.97,4.98,4.98,4.99,4.8,4.91,0,1.0,0.0,1.64,0,True,False,1
163742.0,100.0,100.0,1,2.0,1.0,1.0,1.0,122.0,2.0,30.0,2.0,31.0,66.0,5.0,0.0,4.64,4.65,4.45,4.88,4.82,4.94,4.74,1,10.0,0.0,0.61,0,True,False,0
374882.0,100.0,97.0,1,6.0,1.0,2.9999999999999996,3.0,123.99999999999999,3.0,29.0,3.0,177.0,171.0,21.0,2.0,4.86,4.92,4.87,4.98,4.99,4.91,4.88,0,0.0,0.0,1.64,0,True,False,1
837525.0,100.0,97.0,1,12.0,2.0,2.9999999999999996,6.0,149.0,2.0,28.0,7.0,359.0,308.0,13.0,0.0,4.76,4.81,4.6,4.88,4.88,4.86,4.69,0,0.0,0.0,2.84,1,True,False,1
125197.99999999999,89.0,66.0,0,4.0,1.0,2.0,2.0,112.0,32.0,60.0,32.0,216.0,92.0,0.0,0.0,4.99,5.0,5.0,5.0,5.0,4.96,4.96,0,0.0,0.0,0.86,1,True,False,1
465653.99999999994,100.0,100.0,1,4.0,1.0,2.0,3.0,217.99999999999997,32.0,60.0,32.0,121.00000000000001,164.0,4.0,0.0,4.98,4.98,4.98,4.99,5.0,4.83,4.88,0,0.0,0.0,1.45,1,True,False,0
846337.0,100.0,100.0,0,9.0,2.0,4.0,5.0,261.0,3.0,730.0,3.0,170.0,61.0,5.0,0.0,4.8,4.79,4.84,4.9,4.9,4.46,4.77,0,0.0,0.0,0.56,1,True,False,0
876346.0,100.0,33.0,0,3.0,1.0,1.0,1.0,224.0,360.0,1125.0,360.0,365.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.02,1,True,False,1
626718.0,100.0,96.0,1,2.0,1.0,1.0,1.0,155.0,5.0,1125.0,5.0,126.00000000000001,484.0,52.0,1.0,4.95,4.96,4.96,4.98,4.98,4.96,4.88,0,0.0,0.0,4.45,1,True,False,0
727087.0,100.0,100.0,1,3.0,1.0,1.0,1.0,79.0,2.0,1125.0,5.0,342.0,229.0,44.0,0.0,4.93,4.95,4.97,4.93,4.91,4.95,4.81,1,0.0,0.0,2.14,1,True,False,1
645152.0,100.0,99.0,1,5.0,2.0,2.0,2.0,168.0,1.0,28.0,2.0,64.0,61.0,38.0,2.0,4.97,4.92,4.9,5.0,5.0,4.8,4.93,0,0.0,0.0,3.1300000000000003,1,True,False,1
130254.0,100.0,100.0,1,8.0,3.5,4.0,5.0,369.0,5.0,1125.0,10.0,21.0,30.000000000000004,3.0,0.0,4.87,4.87,4.7,5.0,5.0,4.83,4.8,0,2.0,0.0,0.28,1,True,False,1
702979.0,100.0,100.0,0,2.0,2.0,1.0,2.0,61.99999999999999,32.0,1125.0,32.0,179.0,210.0,2.0,0.0,4.44,4.68,4.46,4.74,4.74,4.75,4.57,0,6.0,0.0,1.96,0,True,False,1
409572.0,100.0,94.0,1,4.0,2.0,2.0,2.0,240.0,32.0,1125.0,32.0,190.0,8.0,0.0,0.0,4.88,5.0,5.0,5.0,5.0,4.67,5.0,0,4.0,0.0,0.07,0,True,False,0
587857.0,100.0,73.0,1,2.0,1.0,1.0,1.0,136.0,3.0,7.0,3.0,55.0,90.99999999999999,16.0,0.0,4.99,4.99,5.0,4.99,4.99,4.99,4.9,0,0.0,0.0,1.38,1,True,False,1
747487.0,100.0,100.0,1,4.0,1.0,1.0,2.0,113.0,3.0,730.0,3.0,250.99999999999997,120.00000000000001,7.0,0.0,4.88,4.89,4.93,4.96,4.96,4.85,4.87,0,0.0,0.0,1.07,1,True,False,0
